Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltInd,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 %Pwr,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 CHT5,E1 CHT6,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 EGT5,E1 EGT6,E1 TIT1,E1 TIT2,E1 Torq,E1 NG,E1 ITT,E2 FFlow,E2 MAP,E2 RPM,E2 Torq,E2 NG,E2 ITT,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2022-04-16,16:19:26,+00:00,,49.2079010,4.1492510,316.4,30.33,318.6,18.8,0.00,3.60,-32.03,0.80,-0.60,0.01,0.05,60.7,57.0,27.7,28.7,6.5,46.00,45.27,3.90,167.29,43.78,13.73,1213.1,0.11,181.41,180.25,186.44,175.85,170.81,163.19,967.03,978.23,975.93,979.49,1029.07,1007.37,895.69,931.56,,,,,,,,,,468.4,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,43.3,3D,3704,,,192.0,
2022-04-16,16:19:27,+00:00,,49.2079048,4.1492791,316.4,30.33,316.0,18.8,0.00,3.98,-31.58,1.15,-0.30,-0.00,-0.03,60.1,60.6,27.7,28.7,6.4,46.00,45.25,3.84,167.22,43.55,13.77,1201.5,0.11,181.85,180.65,186.89,176.26,171.29,163.68,966.33,980.64,974.87,981.11,1031.36,1012.20,897.69,930.95,,,,,,,,,,465.8,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-3.9,3D,3704,,,192.0,
2022-04-16,16:19:28,+00:00,,49.2079124,4.1493068,316.4,30.33,315.8,18.8,0.00,4.41,-24.55,1.40,-0.25,0.00,-0.04,59.8,61.0,27.7,28.7,6.4,46.00,45.27,3.83,167.13,43.45,13.78,1202.2,0.11,182.29,181.08,187.33,176.63,171.72,164.20,968.69,982.97,973.69,982.94,1030.08,1014.38,899.96,931.13,,,,,,,,,,465.6,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,192.0,
2022-04-16,16:19:29,+00:00,,49.2079239,4.1493397,315.4,30.33,315.8,18.8,0.00,4.72,-26.42,1.24,-0.21,-0.01,-0.01,60.0,61.2,27.7,28.7,6.4,46.00,45.26,3.81,167.03,43.45,13.79,1201.4,0.11,182.75,181.49,187.78,177.03,172.21,164.69,968.07,985.62,973.34,985.41,1030.32,1016.01,902.56,931.00,,,,,,,,,,465.6,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,3.9,3D,3704,,,192.0,
2022-04-16,16:19:30,+00:00,,49.2079353,4.1493726,315.4,30.33,315.4,18.8,0.00,5.05,-28.28,1.13,0.33,-0.02,0.06,59.8,61.8,27.7,28.7,6.3,46.00,45.26,3.83,166.95,43.43,13.77,1203.4,0.11,183.19,181.91,188.20,177.41,172.66,165.21,968.33,987.60,972.88,986.53,1030.59,1017.65,904.23,931.20,,,,,,,,,,465.2,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,192.0,
2022-04-16,16:19:31,+00:00,,49.2079430,4.1494083,315.4,30.33,314.6,18.8,0.00,5.46,-10.22,0.78,0.43,0.01,-0.02,59.6,61.5,27.7,28.7,6.3,46.00,45.29,3.80,166.93,43.53,13.76,1205.9,0.11,183.65,182.31,188.59,177.78,173.14,165.70,968.75,987.91,972.51,986.55,1032.31,1019.15,905.45,931.86,,,,,,,,,,464.4,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-3.9,3D,3704,,,192.0,
2022-04-16,16:19:32,+00:00,,49.2079506,4.1494546,316.4,30.33,316.2,18.8,0.00,5.93,3.96,0.19,0.26,0.01,-0.00,60.4,61.2,27.7,28.7,6.2,46.00,45.36,3.82,166.84,43.50,13.81,1201.6,0.11,184.09,182.74,189.07,178.19,173.60,166.23,968.07,989.44,973.43,987.78,1033.51,1019.07,906.87,932.38,,,,,,,,,,466.0,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-7.9,3D,3704,,,92.5,
2022-04-16,16:19:33,+00:00,,49.2079697,4.1494937,315.4,30.33,315.4,18.8,0.00,6.47,-2.88,-0.30,0.18,0.01,0.01,61.1,61.7,27.7,28.7,6.2,46.00,45.37,3.80,166.78,43.59,13.74,1206.2,0.11,184.56,183.14,189.49,178.62,174.08,166.73,968.23,989.33,972.91,989.78,1034.51,1020.33,907.94,932.86,,,,,,,,,,465.2,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-11.8,3D,3704,,,92.5,
2022-04-16,16:19:34,+00:00,,49.2079811,4.1495318,314.4,30.33,315.9,18.8,0.00,6.32,-32.48,0.89,-0.08,0.03,0.02,61.1,62.4,27.7,28.7,6.1,46.00,45.41,3.75,166.73,43.29,13.66,1185.5,0.10,185.00,183.57,189.93,179.00,174.54,167.27,968.20,990.37,971.83,991.97,1037.33,1023.10,909.42,932.88,,,,,,,,,,465.7,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-7.9,3D,3704,,,92.5,
2022-04-16,16:19:35,+00:00,,49.2079964,4.1495733,314.4,30.33,314.9,18.8,0.00,6.63,-32.74,0.69,0.56,-0.03,-0.03,61.1,61.8,27.7,28.7,6.1,46.00,45.41,3.57,166.72,42.49,13.24,1143.5,0.10,185.47,183.98,190.35,179.41,175.00,167.77,967.86,992.62,970.11,994.15,1039.48,1025.03,910.85,931.85,,,,,,,,,,464.7,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,-7.9,3D,3704,,,92.5,
